image_id,id,caption
59386,782689,a number of giraffes in a field near one another.
110282,782786,A turn signal with a red arrow illuminated on it.
59386,782818,A group of giraffes that are standing in the grass.
52007,782821,The bus stopped at the bus stop and people are getting in.
568439,782867,Two double-decker buses going in opposite directions on a road.
492282,782875,Oman and group of people on horseback moving down cement path.
437514,783386,A wooden bench sitting in front of a store.
566923,783450,a fire hydrgon that a man is grabing.
566923,783510,A bleeding man leaning against a fire hydrant.
87875,783731,a fire hydrant near a tall bush in a field.
158548,783832,Outdoor show with sheep prominent on grass field.
126107,783884,a white bird is flying over a beach.
126107,784058,"A big, white seagull flies over a beach."
525600,784098,a number of giraffes near one another.
227187,784353,a table that has some bananas on it.
525600,784566,A group of giraffes roam their enclosure at the zoo.
158956,784624,A woman is cutting into a cake with a large knife.
130386,784861,a large blue sign is next to a building.
158956,785302,A woman cutting a cake with a long knife.
130386,785380,A shopping center sign right by a road and a big red building.
158548,785410,a couple of people that are walking in some grass.
504580,785533,A couple giraffes staring in the same direction.
130386,785545,A sign that is on the side of a pole.
52007,785650,A couple of people that are outside a double high bus.
546556,786046,a few goats in a big grassy field out doors.
126107,786416,An up close shot of a seagull flying in front of the beach.
158956,786529,A woman in a red dress cutting a cake with a knife.
311190,786669,A dog with a cowboy hat on its head.
492282,786850,A group of people ride horses on a sidewalk adjacent to trees.
82085,787638,a train that is on a rail road track.
546556,787666,A flock of sheep lie down in a field.
484404,787939,There are not many passengers on the bus.
227187,787998,Several birds on a perch with some bananas.
158956,788050,The woman is getting ready to cut a piece of the desert.
158548,788470,A sheep running through the field of an event.
158548,788728,A sheep is walking along a wide field.
525600,789090,A herd of giraffes in a zoo enclosure.
191471,789598,The stop sign is visible for everyone to see.
191471,790039,A close up view of a stop sign in a neighborhood.
191471,790210,A Stop sign with rain drops on it near some buildings.
492282,790252,People are riding horses next to the trees.
124798,790320,Various vehicles driving on a road surrounded by trees.
191471,790873,A red stop sign sitting on top of a metal pole.
158548,790984,A sheep is on a field of grass with two men walking around it.
525600,791091,a bunch of giraffes are in a large pin.
227187,791484,A small black and orange bird is perched on a table with banana peels in it.
525600,791508,a group of zebras standing in a close little group by a fence.
124798,791595,a bus travels down the street with many cars on a sunny day.
227187,791775,a small black bird is standing on a tray.
82085,791790,a large blue train is coming down some tracks.
191471,791815,there is a very close-up view of a stop sign.
124798,791826,a yellow and blue bus is on a busy street.
233727,791852,A bus coming around the corner on a city street.
82085,791859,A brightly colored train is stopped on the tracks to let passengers on.
227187,792294,some green yellow black white and orange birds and some plants.
504580,792430,Two giraffes standing in high grass near each other.
124798,792756,Traffic moves on a busy urban street with a crane in the background.
157847,792919,a bird that is flying high over the sky.
289222,793034,"A street light that shows, horse crossing on it."
233727,793112,"A bus traveling down the road, on the tar."
484404,793570,a couple of buses that are parked next to each other.
124798,793680,a bus that is next to a bunch of cars.
484404,793846,A view of the back of a bus from inside.
504580,794131,A couple of giraffes looking at the camera with alert looks.
82085,794220,A man stands near a passenger train holding a flag.
82085,794964,A gentleman is waving a flag at people passing by in a train.
157847,795163,A lone bird soaring over a lush green valley.
157847,795178,A large bird in the air over a heavily forested area.
158956,795838,There is a woman cutting into a cake.
523241,796152,A busy street with several lanes and a crossing sign in the foreground.
134722,796274,Fast commuter train moving past an outdoor platform.
157847,796402,A hawk hovering high above a wooded city.
396518,796622,A woman is steering a boat with a pole.
523241,797238,A busy city intersection on a cloudy day.
289222,797282,"A traffic signal at an intersection depicting ""horse crossing""."
523241,797379,a pole that has a couple of signs on it.
523241,797496,Street signs on a pole on a busy intersection.
233727,797624,a bus that is parked outside of some buildings.
289222,798101,A pole with stop lights and a horse walking sign.
396518,798155,A woman sitting on the bow of a boat using a pole to pilot the boat.
157847,798160,a large bird flying across a valley with a lot of trees in it.
315492,798175,A girl is playing with a teddy bear in a bathroom.
484404,798211,The inside of a city bus in a bus depot.
234660,798408,Two white bullet trains parked at a train station.
134722,798524,A train on the track pulling by a train station.
233727,798869,A bus with destination signs drives around a curve where children stand.
134722,798929,A train pulling into a station outside during the day.
134722,798959,A passenger train moving through a rail yard.
396518,799103,"A person holding a stick, pushing a boat near a bunch of bamboo reeds."
233727,799127,A bus drives on a paved road with markings.
289222,799262,Street sign in the shape of a person riding a horse with a person under.
289222,799319,The light shows safe for animal crossing on the street.
484404,799333,The inside of an empty public bus with black seats.
315492,799564,A little girl reaches for some wipes while her stuffed bear sits on the toilet.
234660,800238,two white trains are parked side by side.
104619,800569,a baby giraffe walking away from the shady area.
396518,800591,a man is sitting in a boat guiding down the stream.
134722,800675,a long passenger train pulling up to a station.
523241,801186,a couple of signs are on a wood pole.
396518,801209,A women who is rowing on a boat.
234660,801321,two trains on a track near one another.
135902,801706,A red and yellow train is shown on the train tracks.
315492,801967,A little girl standing next to a teddy bear using a toilet.
135902,802153,A red train pulling into the station under a steel framed roof.
135902,802345,A red and yellow train at station under a glass roof.
234660,802380,Two white trains on tracks next to a station.
135902,802606,A train sits running in a modern station.
135902,802729,A red train parked under a sheltered station area.
104619,802900,A small giraffe standing on top of a dirt field.
315492,803308,A little girl shows her stuffed bear how to use the bathroom.
270386,804107,The black street pole has three different signs on it.
183675,804125,A man is riding a horse in an open field.
315492,804934,A little girl plays at changing her teddy bear's diaper.
270386,805532,A street sign at an intersection of Library Way and Madison Avenue.
234660,805683,"Two white passenger trains are parked on the tracks, side by side."
183675,805868,Cowboy riding a horse in a huge pasture..
270386,806087,a street sign for Library Way and Madison Avenue above a one way arrow.
183675,806108,a man riding a horse in the middle of the mountain range.
270386,806396,A one-way sign at Library Way and Madison Ave.
94871,807607,A group of people standing around sheep on a field.
94871,808531,People standing next to sheep and feeding them.
183675,808973,an old man sitting on top of a horse next to the mountains.
183675,809003,A man wearing cowboy gear is sitting on a horse.
270386,809279,A one way sign and two other signs mounted to a pole.
94871,809416,A crowd of people by the steps feed sheep.
182441,809432,A bunch of birds flying around a couple of waves near the ocean.
182441,809837,A man standing on the beach watching some sea bird feed.
236845,809954,a red and white sign a car and some buildings.
236845,810053,a small street sign sits on a pole.
104619,810265,A small giraffe walking around in an exhibit.
94871,810547,a couple of men feed some sheep.
273617,810936,a street light is on at the top of a hilll.
236845,811427,A street sign with groffetti on it on a poll.
104619,811699,a giraffe in its pen some dirt logs and a fence.
273617,812346,"An intersection with a street sign, traffic sign and a street light."
273617,812451,A stop sign and lighted lamp post along a street at dusk.
273617,812481,A city street at dusk with a street light that is on and a stop sign across the street.
526392,813195,Several cars travelling on a street with several traffic lights.
547336,813254,The woman sits on the curb writing on a notepad near a fire hydrant.
447342,813598,Two buses in city with other cars and trees.
511076,813618,a man sitting with headphones on near several birds.
547336,813869,There is a woman sitting down with a notepad in her hand.
447342,813994,"Several vehicles providing ground transportation are shown in the photo: streetcar, tourbus, classic car and family cars."
182441,814295,a number of birds flying over a body of water.
511076,814311,A flock of birds surround a man sitting on a bench.
273617,814707,A light shining on the street at night time.
104619,814852,a small giraffe walking on a dirt ground.
500613,815000,An old firetruck sits empty in a parking lot.
511076,815339,The man is sitting by the water feeding the birds.
236845,815680,"A sign mounted to a pole that reads "" No Stops ""."
447342,815700,an old bus and a trolley car going down the road.
547336,815856,a woman sitting next to a fire hydrant with a notebook in hand.
547336,815871,A young woman sitting on a curb next to a fire hydrant writing on a notepad.
511076,816733,there is a man sitting around many birds.
236845,816750,there is a street sign that has been written on.
500613,816870,A fire truck parked in a parking lot with other trucks.
500613,816903,A fire engine parked in a parking lot.
94871,817133,a number of people standing near a number of sheep.
526392,817147,there are many cars that are along this street.
182441,817335,A man standing on a beach in front of the ocean.
447342,817403,Old style bus and trolley going down a modern street.
511076,817405,a person sitting on a bench near many birds.
547336,817491,there is a woman sitting outside writing and drinking coffee.
526392,817572,Many cars sit parked on the side of a street.
447342,817663,there is a old bus that is next to a trolly on the street.
500613,817852,a fire truck parked in a lot.
182441,817864,A man is standing outside of the water observing the huge flock of birds.
500613,817876,A fire truck sitting in the stations park lot.
526392,818191,Cars parked along a street with a street light that is green.
526392,818380,A busy traffic area on a street during the day.
475904,818624,A white swan is swimming near a docked boat.
49259,818676,A man who is sitting down next to a body of water.
138979,818850,a bus stops to load and unload passengers.
340272,818923,Three sheep eating grass near a water source.
389532,819028,The man is on the edge to take a picture.
25593,819038,The signs are clearly posted on the street for us to see.
206994,819059,A yellow and red train riding into a station.
459757,819108,A giraffe leaned over in a plush field next to some deer.
1584,819774,a red double decker bus that is in the middle of the road.
308391,820012,"Sign of Arch Street Fire Department saying ""He who laughs last thinks slowest""."
5037,820166,a bus stops to pick up some passengers.
550349,820663,People stand on the sidewalk waiting for the bus to come.
326627,820768,A single rainbow is seen between a building and a road sign.
196754,820865,A view of a street intersection through a window.
236166,821178,Man cradling dog dressed in uniform with it's head resting on his shoulder.
333697,821209,"A corner with a Stop sign, a no entry sign and a one way sign in front of a brick wall with graffiti."
327601,821243,A barefoot woman sitting in a chair relaxing.
159684,821309,The red and white train is waiting at the station.
5992,821745,A group of shaggy haired sheep standing beside a building.
11615,821970,A bunch of street signs hanging on a pole.
176037,822115,A bus traveling down the road at night.
193717,822132,A fire hydrant with several outlets on it by a street side.
53529,822185,A dog sitting in a vehicle with a St.Patrick hat on.
172856,822212,A stop sign and street signs near mountains.
100723,822215,Several people expressing their right to protest violence.
198960,822222,Two sheep and a ram stand next to a fence in the yard.
221213,822600,A long row of train carts sitting in a yard of tracks.
108244,822874,A cat curled up in a box with a Pirates Hat on.
469246,822878,A train stops at the station while people hurry to get on.
379800,823214,A small train that is traveling down railroad tracks.
93154,823226,The cars are travelling down the wet road.
212895,823331,A tall giraffe standing in the field.
323751,823576,A passenger train that is traveling down railroad tracks.
234526,823999,two children are feeding a giraffe and trees.
142585,824086,A couple of people sit on a motorcycle next to a white car.
450758,824162,This is a field of giraffes roaming together.
372819,824195,A bunch of dogs running around in a field.
201934,824219,Bus stopped at the side of the road.
244379,824259,An intersection with a stoplight on a roadway that has no vehicles traveling on it.
503841,824518,Two green street lights in front of a building with a lot of windows.
204871,825822,A sticker has been placed onto a fire hydrant on a sidewalk.
464824,826502,A man getting water from a fire hydrant on a sidewalk.
546659,826602,A locomotive train carrying carts down a track.
464824,826640,A man leans on a pole as he bends down.
101022,826708,Sign in the snow that warns mountain goers.
464824,826787,The woman is bending over to pick something up off of the ground.
276707,827061,A close-up of a street sign with small shops in the background.
404601,827145,a building and some signs and street light and phone lines.
464824,827294,A person holds on to a post while bending over on a side walk.
404601,827619,A yellow and black sign for a restaurant and lounge with red arrow pointing downwards.
546659,827765,A train is coming down the tracks near a building.
546659,827990,"A black train with steam coming from underneath, passes by a building."
100283,828197,A stop sign in front of a large building.
539143,828336,A train sits on train tracks under a bridge.
100283,828479,A stop sign with an Arabic translation on it.
100283,828536,A stop sign is posted on the corner in two languages.
539143,828585,A train riding on tracks underneath a bridge.
539143,828606,"The blue, yellow, and purple train is running down the track."
404601,828743,A Cave sign is next to a restaurant and lounge.
539143,828816,A purple train with a yellow front is under neath an over path.
100283,828884,A STOP sign on a city street at night.
546659,828920,A freight train passes by drab industrial buildings.
404601,829190,A large sign that says cave next to a sign that says resturant and lounge.
396205,780,Two cows standing and grazing in an open pasture.
396205,843,Two brown cows on a pasture of green grass.
276024,986,Men riding on horses and with other ones.
231088,1358,6 open umbrellas of various colors hanging on a line.
231088,1658,The sun shining through different colored umbrellas.
396205,2007,Two animals standing in a grassy field by trees.
231088,2036,Multi-colored umbrellas hung like a mobile on a wire.
24021,2319,A class picture of the Goodmayes Boys' School in April of 1929.
396205,2361,two cows grazing in a field near some trees.
24021,2616,Photo of children at the Goodmayes Boys' School in 1929.
276024,2714,Two men guiding cows while behind on horses.
413395,3219,A man sits on the couch with two cats on his lap.
413395,3540,A man resting on a couch with two different colored cats.
41633,3872,"A burgundy low-rider show-quality, hot rod Chevy truck."
413395,4116,A man sitting on a couch has two cats on his lap.
396205,4278,Two cows in a meadow with a historic structure in the background.
413395,4341,A man and his two cats sitting on the couch.
231088,4535,Six umbrellas floating in the air near a building.
276024,4556,Two men on horses drive cattle down the road.
231088,5171,Several umbrellas of different colors are hanging in the sun.
276024,5486,Two people on horseback herding cattle through the woods.
41633,5987,An old model red Chevrolet truck is on the pavement.
41633,6149,A classic red truck is parked in the lot.
24021,6327,Male children and young men in a large group picture.
41633,6926,A very bright and shinny refurbished red truck.
446522,7151,A dog sitting on a chair underneath a painting.
89880,7721,Two dogs are playing together on the grass.
24021,8574,A group of young men pose for a picture with some adults.
171611,8887,A man and a dog on a boat in the water.
231169,9067,The black and white locomotive is on the train tracks.
446522,9155,A black and brown large dog sits on an upholstered chair.
192607,9597,A man standing next to a truck near a forest hillside.
89880,9905,A couple of days playing with each other on a green grass covered field.
41633,9917,A vintage red truck parked in a parking lot under a blue sky.
24021,10005,A group photo of men and boys from the Goodmayes Boys School dated April 1929.
312213,10095,A cat sitting by a laptop but staring at a person.
446522,10547,A dog is sitting on an armchair next to a fridge.
231169,11128,Small train coming down the rail road tracks.
312213,11160,Gray and white cat sitting next to open laptop.
89880,11504,Two puppies playing in the green grass of their yard.
163257,11595,A man in a neon green shirt and black pants holding a pink umbrella.
512836,12022,A woman with a red umbrella is walking two dogs in the snow.
163257,12459,A man in a florescent green hoodie holding a fuchsia umbrella.
171611,12535,A man on a boat with his dog.
171611,13027,A man sailing a boat with his dog riding in front.
171611,13039,"A man and his dog in a boat, on the water."
231169,13105,A train with empty rail cars moving down a train track.
231169,13108,Locomotive engine and cargo cars traveling on train tracks.
446522,13418,A dog relaxes on an armchair in a living room.
446522,13484,A black and brown dog sits curled in a flowered wing chair.
231169,13642,A train traveling down train tracks in the countryside.
222317,13891,Large dog lying on couch with blanket in living room.
163257,14175,A man holding an umbrella on a sidewalk.
192607,14220,A man standing next to a muddy pick up truck.
312213,14268,A cat trying next to his owner who is using the computer.
163257,14415,A man holding and dancing with an umbrella.
312213,14730,A cat looks away from an open computer.
181969,14826,"An animal, curled into a ball, takes a nap."
512836,14827,"A person with a white umbrella, with two dogs."
312213,15012,A grey and white cat sits near a laptop.
512836,15052,A woman is walking her dogs on the city sidewalks through the newly fallen snow.
192607,15276,A man stands in front of a pickup truck.
89880,15344,A brindle and a grey and white dog playing on grass.
89880,15365,Two dogs playing with each other in the grass.
133567,15514,A person looking at a train going by.
222317,15625,A dog laying on a couch in a living room.
512836,15673,A person with an umbrella and two dogs walking in the snow.
458702,15846,A view of a street with some trees around it.
163257,16011,A man holding a pink umbrella standing on his tip toes.
222317,16027,a dog relaxing on the couch with a blanket.
192607,16116,A man and his truck on a trail in a forest.
171611,16813,A man and a dog fishing on a boat in a lake with two boats in the background.
422836,17001,A man walking down the street carrying a suitcase.
458702,17136,These are two currently unused city parking meters.
512836,17191,A woman is walking two dogs in the snow.
422836,17502,A man is holding a suitcase at a city intersection.
181969,17526,A puppy all curled up taking a nap.
192607,18465,A muddied man standing next to a muddied truck.
181969,18498,A cold dog curled up and going to sleep.
410612,18596,A red boat is along the waters edge with houses on the land.
422836,19032,A person standing by a light post holding a large suitcase.
222317,19099,A dog curled up on a couch with blankets and pillows.
458702,19596,Two old street parking meters surrounded by weeds.
410612,19829,A red boat is floating near some houses.
377239,19931,A woman holding a cigarette smiling at the camera on a sunny day.
422836,20073,A man is carrying a suitcase through the street.
416991,20103,A black/white photo of a poolside dining area with the umbrellas colored.
275198,20105,A group of people holding umbrellas eating a meal outdoors.
410612,20399,The red boat is anchored on the shore of the lake in front of the houses.
416991,20547,A row of tables with the reflections showing in the water below.
574315,20712,A cat resting on a laptop next to a person.
181969,20769,A short haired dog curled up sleeping contently.
275198,20852,A woman standing next to a table covered with plates of mostly eaten food.
181969,21033,A small brown dog curled up in sleep.
275198,21893,A family holding umbrellas at a backyard barbecue.
377239,22229,a beautiful lady walking with a pink umbrella holding bottled water and a cigarette.
458702,22389,The parking meter stands unused next to the street.
410612,22421,A boat on a lake near some houses in an rural area.
190753,22434,There is a group of four men sitting on park benches.
422836,22437,two men walking down a city streen next to a blue pole.
177015,22494,A man using his laptop computer while a cat sits on his lap.
416991,22497,Multi-colored umbrellas in a black and white picture near the water.
133567,22813,A train is passing by while an onlooker is standing next to track.
210099,22993,An orange cat sunning itself on a lawn chair.
210099,23248,A cat sits on a wicker chair in the sun.
477689,23507,A photo of a women smiling posing for a picture.
177015,23541,A man sitting in a chair with a cat and a laptop.
275198,23684,A family having lunch in their backyard in the rain.
377239,23771,A dark skinned woman posses beneath an umbrella.
458702,23865,A parking meter near the side of the road.
416991,23904,Covered seating in front of a restaurant by a lake.
190753,24198,Men playing games on a table in the park.
190753,24312,A park scene includes men playing chess at folding tables.
410612,24377,A boat passes by waterfront houses flanked by trees.
133567,24457,A man standing in front of the Amtrak train.
177015,24645,A cat sitting on the man's lap while the man types on the laptop.
574315,24882,A cat laying on the track pad of a laptop.
210099,25015,A cat sitting on a chair outside in the sun.
574315,25047,Cat in front of a laptop looking up from the screen.
133567,25054,An Amtrack train is on the railroad tracks.
377239,25151,A woman standing outside under a pink umbrella.
477689,25952,A young woman with a beaded necklace and white shirt.
377239,26207,A woman with an umbrella on the street.
177015,26400,An Apple user and his faithful cat surf the web.
275198,26408,A group of people around a metal table with umbrellas.
477689,26426,A woman smiling and posing for a picture.
210099,27310,A cat sitting in a chair enjoying the sun.
135872,27550,A desk with both a laptop computer and a desktop computer.
177015,27798,a man using his laptop while his cat looks at the screen.
133567,28327,A train on train tracks with a person in the foreground.
556765,29444,A baby elephant having fun playing in a river.
210099,29791,A cat sitting on a wicker chair in the sun.
190753,30120,"A group of people sitting in a park doing various things such as playing chess, waiting for something with luggage, or just relaxing."
190753,30849,4 men play a game on a park bench.
477689,30860,A woman wearing a white top smiles at the camera.
329041,31066,A group of brief cases are piled up on the sidewalks.
329041,32089,Several pieces of luggage are on display.
556765,32642,A baby elephant walking through a shallow pool of flowing water.
556765,32786,A young elephant in a river with rappids.
477689,32861,A woman in a white shirt standing in front of a fence smiling.
475779,32959,There is an elephant standing near a tree.
475779,33478,An elephant in a grassy field with trees.
556765,33503,A brown elephant walking in the moving water.
475779,33835,A large tusked elephant walking in a wooded area.
574810,34139,A cat is seated in a window sell looking outside the window.
135872,34171,A desk containing a desktop and laptop computers.
467776,34446,A mother and it's calf standing in a field.
568814,34866,A man with a bear sitting with his arms crossed and his tie over his left shoulder.
467776,35190,A cow and a calf standing in a field.
574315,35532,A cat is sitting on top of a laptop.
135872,35548,"A home office desk with a desktop computer, large flat screen monitor, and laptop computer on it."
416991,35922,A bunch of different colored umbrellas on tables.
16598,36119,A girl with blue hair is taking a self portrait.
467776,36240,A cow and calf are standing in a grassy pasture.
556765,36608,An elephant with red on it's face in the water.
16598,36704,a girl with her cell phone tie and blue hair.
124636,37091,A baby cow standing in a pen next to another cow.
329041,37105,four brown stacked suitcases and a woman with a red purse.
135872,37225,a desk with a computer a laptop and monitor.
574810,37280,A yellow fluffy cat sitting in a window sill next to a window.
135872,37294,a desk with a laptop and a desktop computer.
172877,37488,A man in a shirt and tie sitting on a white chair next to a lamp.
329041,37960,a stack of suitcases out on the street.
16598,38099,a woman with blue hair holding her phone up.
574315,38175,A cat resting on top of a laptop computer.
568814,38850,A man with a beard in a tie sits with his arms crossed.
568814,38931,a man with a beard and a gray shirt and tie.
16598,39074,A woman with blue hair is taking a selfie.
172877,39201,a person sitting in a chair wearing a suit and tie.
389316,39636,Two young elephants stand next to a wooden fence.
329041,39766,A stack of luggage with an opened one on top.
568814,39963,A man with a tie is staring at something.
574810,41273,A long-haired cat sits on a window sill and stares outside.
172877,41397,Man in business clothes sits on a chair with his hands crossed.
389316,41499,Two baby elephants take a drink from a trainer in an enclosure.
467776,41883,A baby cow and a large cow standing next to each other.
421757,42446,Two boats are floating on the river near the shore.
124636,42590,One cow standing and one laying down within a fence.
172877,42855,A man dressed with a tie sits in a chair.
467776,42909,this is a farm scene showing mother cow with calf in the grassy pasture.
421757,42944,Two boats floating next to each other on a lake.
574810,43181,An orange cat perched in a window watching outside.
172877,43485,Man wearing slacks and tie sitting in chair.
389316,43761,Two elephants are standing inside of an enclosure.
133778,43952,A young calf drinks from its mother's udders.
574810,44147,A cat sitting on top of a window ledge in the daytime.
421757,44381,two boats are idly floating on a lake.
389316,44688,Two elephants in an enclosure at a zoo.
475779,44749,An elephant is walking through the green shrubs.
389316,44763,"Two elephants outside, one being fed, one standing."
16598,44933,A woman who dyed her hair blue wearing all blue.
133778,45347,A mother cow with a young calf feeding in a grassy area.
565624,45499,Two elephants walking around inside of a grassy enclosure.
124636,45503,A brown and black cow is next to a fence.
475779,46303,An adorable elephant walking through a grass covered forest.
565624,46483,Two elephants walking along their habitat in a zoo.
558114,46613,Basketball players walking on court with coach in wearing dark suit.
496597,46680,Two people riding a small boat across a massive lake surrounded by mountains.
465180,46690,People with elephants doing various activities in a river.
565624,47170,Two large elephants walking behind a wire fence on green grass.
444879,47277,A small train traveling down the railroad tracks.
421757,47558,Two boats floating on a lake next to a forest.
421757,47561,Two white boats travel on a wooded waterway.
124636,47711,A cow standing next to a calf in the corner of a paddock with a dirt floor.
496597,47727,A boat in the distance in the ocean with mountains in the background.
444879,48039,A train on tracks while its snowing outside.
565624,48682,Two young elephants graze on a grassy field.
4395,48767,A man in a shirt and tie motioning with his hand.
496597,49008,A speedboat sailing on open water on a partly cloudy day.
496597,49092,Two people sitting on a small boat floating over the ocean.
124636,49115,Two brown cows sitting inside a fence staring out.
23023,50025,Three pieces of luggage sitting on a floor in front of a curtain.
568814,50415,Man with beard folding arms with tie over shoulder.
565624,50458,two elephants grazing in the grass behind a fence.
4395,50759,A young man wearing a white shirt and tie.
444879,51030,A commuter train traveling down snow covered train tracks.
133778,51155,a calf suckingling on a cows utters in grass.
444879,51423,a train on a train track with a sky background.
23023,51561,A collection of suitcases lined up in front of hotel curtains.
133778,51623,A baby cattle is being fed by its mother.
4395,51920,Man in a dress shirt and tie looks in front of him.
4395,52079,A man in a suit poses for the camera.
14380,52196,A steel truss bridge carries a roadway over a rail yard.
155571,52441,An elephant walking across a green grass covered field.
197528,52559,A cat sitting on a window sill behind mini blinds.
133778,53504,A brown calf drinking milk from its mother.
23023,53535,"A piece of luggage is beside bags, one in plastic."
14380,53684,The white bridge stretches out over the horizon as the transport train travels below it.
4395,53702,A man in a suit and tie holding up a hand.
14380,53786,A long bridge with cars has a train going underneath.
23023,53877,"Duffel bag, plastic travel bag, and suitcase sit on carpet in front of drapes."
155571,54010,A brown elephant is walking along the grass.
267434,54740,A herd of cows are standing in a green field.
267434,54887,Several cows grazing in the field with a house in the background.
444879,54972,Photo of train on railroad tracks in green and white.
155571,55441,An elephant walking alone in a grassy area.
155571,55747,An elephant walking on a grassy area during the day.
155571,56164,An elephant walking along a trail next to a grass field.
267434,56270,Cows and steers grazing in an old-English pasture.
496597,56616,A canoe boat with 2 people sailing with mountainous background.
23023,56817,A suitcase as well as other types of luggage are propped up on a carpeted floor indoors.
267434,58517,A group of cows grazing in a grassy field.
267434,58817,A herd of cows are by a brick house.
14380,59768,A very large bridge over lots of train tracks.
14380,60659,A car bridge going over a commuter train.
82180,61662,A teddy bear and a stuffed raccoon sitting on a faded wooden outdoor chair.
82180,61890,Two stuffed teddy bears sitting on a wooden chair in a yard.
161032,62293,A woman holding a red and white umbrella while standing in a cave.
116825,62443,A cat leans over a desk and paws at an army knife.
197528,63119,A cat sits in the window behind the blind and looks outside.
116825,63511,A cat reaching for a knife that has it's blade out.
116825,64348,A black and white cat sitting on a bench reaching for a toothbrush on a table.
125072,64466,Cattle grazing on grass near a lake surrounded by mountain..
82180,64797,Two stuffed animals are sitting on a broken wooden chair.
161032,65302,Lady bent over with red polka dot umbrella inside a brick building.
82180,65901,Two stuffed animals in a wooden outdoor chair.
161032,66073,Woman in high heels in a crumbling room.
82180,66267,Two little bears sitting on a weathered wood chair.
125072,66413,Cows wandering free in the grass by the ocean.
161032,66493,Woman holding up an umbrella in a rundown building.
246454,66557,Girl bending down with hand bag on her shoulder petting two dogs.
125072,66572,Cows graze an open field next to the ocean.
125072,66791,Five cows are grazing at a lake next to a road.
116825,67009,A black and white cat pawing at an object on a table.
224093,67036,A field with a bunch of cows grazing.
224093,67378,Cow graze in a field outside of a rural township.
116825,67819,A cat plays with a pocket knife on a table.
246454,68465,A girl kneels down to pet two dogs.
197528,68552,A cat perched on top of a window ledge looking outside.
246454,68597,A black and white photo of a girl petting three dogs.
409198,68822,Man on a marked field holding a frisbee in his hand.
455157,69055,Man sitting at a picnic table using a laptop shaded by an umbrella.
368961,69105,Two mini elephants walking toward people on a plank.
125072,69143,Cattle are crossing the road to a beach front.
409198,69197,A man holding a frisbee prepares to throw it.
246454,69341,A child petting two dogs on the side of the street.
224093,69343,several cows grazing in a grassy open field.
409198,69788,A young man holding a white ball while running through a field.
161032,70174,A woman in a sheer dress leans down while holding an umbrella.
246454,70217,A little girl kneeling down to pet two dogs on a leash.
197528,71093,A cat is sitting in the window in front of the window blinds.
517832,71099,A small black dog sitting in an orange checkered chair.
517832,71741,A cute black dog with a white spot sitting on a chair.
129062,71932,A hotdog stand with outside seating and bright lights.
224093,72079,A here of cattle grazing a field near trees.
368961,72345,Two elephants standing behind a rope in an enclosure.
368961,72552,A couple of elephants standing next to each other.
129062,73168,Outdoor patio and front of a bar that serves hot dogs.
60052,73187,A woman twirling a floral print parasol umbrella.
41635,73234,Three cows standing on a grass field under a cloudy sky.
517832,73382,A plaid couch with a black dog sitting on it.
129062,73411,Parking meters are in front of an eating establishment.
60052,73544,A woman with a striped shirt is holding an umbrella.
197528,73553,A cat is looking out a window in front of some blinds.
60052,73955,A person that is holding an umbrella in her left hand.
224093,74026,Cows grazing a on a grass field next to forest.
455157,74143,A man sitting at a picnic table using a computer shaded by an umbrella.
129062,74158,A picture of a store by a street.
41635,74194,A group of cows that are sitting on the ground.
368961,74943,Two large elephants waiting to enter their shelter.
60052,75059,A black and white view of a woman holding an umbrella.
477288,75173,Several men in costume gather together under their umbrellas.
412887,75305,"Though not the smartest animals in the world, the cow still has a friendly face."
20333,75325,A young child squats down in front of a bowl.
455157,75538,A man sitting at a wooden bench holding a grey umbrella.
41635,75604,Three cows stand in a field behind a barbed wire fence.
60052,75734,A woman twirling an umbrella with flowers on it.
401991,75906,A white dog laying next to a cat on a bed.
412887,76187,The face of a dairy cow in a pen.
477288,76988,Young people dressed in costume carry black umbrellas.
455157,77242,The man with glasses is holding an umbrella and sitting at a picnic table.
517832,77288,The black dog sits alertly on the vintage chair.
517832,77510,a dog sitting in an orange chair looking at someone.
368961,77586,Two elephants with a rubber ball are kept in the area with a little chain.
477288,78584,A group of boys wearing black and red uniforms and black boots carries black umbrellas.
20333,78847,a little boy kneeling down while attempting to stick his hand in a bowl of water.
20333,78868,A young boy dressed in a tie plays outside by a water bowl.
41635,78970,Three cows laying in a field behind a barb wired fence.
126110,79198,The dog is perched on the seat of the car looking out the window.
477288,79370,A parade of people ij costumes with umbrellas.
477288,79385,Costumed performers dance in unison with opened umbrellas.
129062,80311,A city street scene of a restaurant with tables outside.
412887,80699,A cow is in its pen staring with its mouth open.
126110,80716,Dog sitting inside the cab of a yellow truck.
126110,80725,A dog is looking out the window of a yellow truck.
412887,80843,A cow is laying down with mouth open as if to say something.
20333,80947,Nicely dressed little boy gets ready to play in the dirt.
412887,81062,A close-up of a brown and white cow in an enclosure.
401991,81099,two dogs laying in a bed with thick covers.
311392,81389,A black and white cow at market in her stall.
41635,81493,Three cows with hairy heads laying down in a field.
20333,81583,A little boy dipping his hand into water.
311392,81770,A black and white cow in a barn next to a man.
184611,81848,Guy pedals a bike through a small village.
409198,82115,A man playing disk frizbe in a park.
311392,83270,A farmer inspecting cattle at a livestock auction.
8021,83726,A presenter projected on a large screen at a conference.
