image_id,id,caption,preposition,subject,object,verb,wrong_preposition,wrong_caption
14831,417710,White and grey cat laying down on a white sheet.,on,cat,sheet,laying,out,White and grey cat laying down out a white sheet.
128112,688278,A man skiing down a mountain side following a trail way.,down,A man skiing,a mountain side,following,AT,A man skiing AT a mountain side following a trail way.
109118,734398,A group of men standing and sitting next to each other.,of,group,men,standing,among,A group among men standing and sitting next to each other.
108244,478392,A black cat in a box wearing a pirate hat.,in,A black cat,a box,wearing,from,A black cat from a box wearing a pirate hat.
484893,243158,little kids in a barn petting a sheep in a stall ,in,little kids,a barn,petting,onto,little kids onto a barn petting a sheep in a stall
434230,747548,Various pots and plates displayed next to a woman.,next to,Various pots and plates,a woman,displayed,close to,Various pots and plates displayed next to a woman.
199681,161493,A stuffed rabbit has been placed inside of a microwave oven.,inside of,rabbit,a microwave oven,placed,across,A stuffed rabbit has been placed inside of a microwave oven.
423104,524956,A man who is jumping up to catch a Frisbee.,up to,man,Frisbee,is jumping,against,A man who is jumping up to catch a Frisbee.
4795,359268,Gray cat looking at electronic monitor next to phone.,at,Gray cat,electronic monitor,looking,outside,Gray cat looking outside electronic monitor next to phone.
197658,38420,The baseball player is waiting for the ball.,for,player,ball,waiting,into,The baseball player is waiting into the ball.
460682,702110,black and white of a horse lying down in a field,in,a horse,a field,lying,towards,black and white of a horse lying down towards a field
113051,189316,A boat in the water next to a rail in a tunnel.,in,A boat,the water,,back to,A boat back to the water next to a rail in a tunnel.
153782,60836,A large clock standing among a building with a lamp in the from of the picture,among,A large clock,a building,standing,through,A large clock standing through a building with a lamp in the from of the picture
67616,93954,A restaurant with patrons in the outdoor eating area.,with,A restaurant,patrons,,from,A restaurant from patrons in the outdoor eating area.
405205,234641,A passenger bus that is parked in a parking lot.,in,bus,parking lot,is parked,like,A passenger bus that is parked like a parking lot.
557672,228566,It's important to protect a baby from the sun.,from,a baby,the sun,protect,during,It's important to protect a baby during the sun.
581317,183788,Woman in purple shirt examines her cellphone in the open field.,in,Woman,purple shirt,examines,against,Woman against purple shirt examines her cellphone in the open field.
400794,401427,A man is eating some food at a table.,at,food,table,is eating,holding,A man is eating some food holding a table.
333697,471463,Two signs that are on the side of a wall.,on,Two signs,the side,are,among,Two signs that are among the side of a wall.
223182,567762,a tennis player drying off his face with a towel ,with,face,a towel,drying,about,a tennis player drying off his face about a towel
333772,535457,Two black and white cats are on a keyboard.,on,Two black and white cats,a keyboard,are,through,Two black and white cats are through a keyboard.
567432,824085,A plane flies by next to some power lines ,by,A plane,,flies,like,A plane flies like next to some power lines
571008,720600,a stop sign with hammertime written on it,with,a stop sign,hammertime,,up to,a stop sign up to hammertime written on it
284764,50852,A man eats from a green dish while holding a handheld radio.,from,man,green dish,eats,like,A man eats like a green dish while holding a handheld radio.
306582,747311,Washed clothing is hung out on a clothesline in a cattle enclosure.,on,clothing,a clothesline,is hung,down,Washed clothing is hung out down a clothesline in a cattle enclosure.
332845,324242,A man sits on his bed with a laptop in his bedroom as a ray of sunlight streams through the window.,on,man,bed,sits,while,A man sits while his bed with a laptop in his bedroom as a ray of sunlight streams through the window.
458663,814499,Modern kitchen with dinning area and all wood flooring.,with,Modern kitchen,dinning area,,next to,Modern kitchen next to dinning area and all wood flooring.
119516,188588,some buildings and a woman wearing a black dress and lights,wearing,a woman,a black dress,,underneath,some buildings and a woman underneath a black dress and lights
168593,770011,An olive green refrigerator next to a white refrigerator in an old kitchen.,next to,An olive green refrigerator,a white refrigerator,,among,An olive green refrigerator next to a white refrigerator in an old kitchen.
507667,115364,A bull painted with a map sits on the sidewalk.,on,A bull painted with a map,the sidewalk,sits,to,A bull painted with a map sits to the sidewalk.
210388,478001,Some people are walking in the snow and having fun.,in,people,the snow,are walking,into,Some people are walking into the snow and having fun.
521052,251576,A decorated truck is parked at a curb near a building.,at,truck,curb,is parked,wearing,A decorated truck is parked wearing a curb near a building.
489611,261966,A boy in grey shirt holding a Nintendo Wii controller.,in,A boy,grey shirt,holding,OF,A boy OF grey shirt holding a Nintendo Wii controller.
520531,95123,A large calico cat sitting on a wooden table next to a remote control.,on,A large calico cat,a wooden table,sitting,AT,A large calico cat sitting AT a wooden table next to a remote control.
414385,242598,a road filled with cars in a desert,in,cars,a desert,filled,for,a road filled with cars for a desert
559513,409612,A blue plate filled with a large serving of foood,with,plate,serving,filled,besides,A blue plate filled besides a large serving of foood
17714,789491,A banana frittata next to a plate of decoratively cut fruit and a cup of coffee.,next to,A banana frittata,a plate,,OF,A banana frittata next to a plate of decoratively cut fruit and a cup of coffee.
106757,563453,A woman standing behind a fence looking at an elephant.,behind,woman,fence,standing,inside of,A woman standing inside of a fence looking at an elephant.
499775,215555,The rear side of a bus on a street.,of,The rear side,a bus,,Outside,The rear side Outside a bus on a street.
305309,602679,A boy swinging a baseball bat on a field near others.,on,a baseball bat,a field,swinging,between,A boy swinging a baseball bat between a field near others.
143556,579003,The person is driving a motorcycle on the road,on,a motorcycle,the road,is driving,up,The person is driving a motorcycle up the road
187745,267014,A small plane flying through a blue sky.,through,plane,sky,flying,down into,A small plane flying down into a blue sky.
260261,552311,A man in the back of a truck cutting fruit.,in,man,back,cutting,inside of,A man inside of the back of a truck cutting fruit.
411754,212178,A man with glasses looking at his cell phone.,with,A man,glasses,looking,outside,A man outside glasses looking at his cell phone.
230166,32880,A herd of sheep grazing in a field.,in,A herd of sheep,a field,grazing,by,A herd of sheep grazing by a field.
370711,339568,a picture looking in to an umbrella shop,in to,picture,umbrella shop,looking,side by side,a picture looking in to an umbrella shop
162366,250476,A black parking meter next to a brick building.,next to,A black parking meter,a brick building,,during,A black parking meter next to a brick building.
285349,342799,A clear heart shaped jar filled with many colors of paper cranes.,with,jar,many colors of paper cranes,filled,covered,A clear heart shaped jar filled covered many colors of paper cranes.
166642,206712,an elephant in captivity with trees in the background,in,elephant,captivity,,AT,an elephant AT captivity with trees in the background
519611,245799,a close up of a polar bear on a rock formation,up of,a close,a polar bear,,underneath,a close up of a polar bear on a rock formation
208363,591640,A group of people sitting around eating pizza together.,of,group,people,sitting,outside of,A group outside of people sitting around eating pizza together.
570539,494322,A man looking out the window of a bus,out,man,window,looking,in to,A man looking in to the window of a bus
378673,222702,A man riding a skateboard down the side of a ramp.,down,A man riding a skateboard,the side of a ramp,riding,during,A man riding a skateboard during the side of a ramp.
389812,287516,A man standing holding a bunch of bananas.,of,bunch,bananas,holding,holding,A man standing holding a bunch holding bananas.
511453,429293,A plate with a pizza covered in french fries sits next to a beer.,with,A plate,a pizza,covered,up of,A plate up of a pizza covered in french fries sits next to a beer.
17905,678661,A man standing next to a light and a sign.,next to,A man,a light,standing,around,A man standing next to a light and a sign.
49759,339136,A man serving a volley ball on a court.,on,ball,court,serving,Outside,A man serving a volley ball Outside a court.
195842,798679,a person standing in a living room with a remote control,in,person,living room,standing,on,a person standing on a living room with a remote control
73326,279207,An open refrigerator filled up with food and condiments.,with,refrigerator,food,filled,against,An open refrigerator filled up against food and condiments.
517056,509591,Two women stand over a table with a cake cut into pieces.,over,Two women,a table,stand,up,Two women stand up a table with a cake cut into pieces.
96427,293642,Young boys in the gym holding tennis rackets,in,Young boys,the gym,holding,along,Young boys along the gym holding tennis rackets
416991,23904,Covered seating in front of a restaurant by a lake.,in front of,Covered seating,a restaurant,,in to,Covered seating in front of a restaurant by a lake.
453634,38283,A bathroom scene with focus on the toilet.,with,A bathroom scene,focus,,to,A bathroom scene to focus on the toilet.
125850,639852,This gray cat has curled up into a ball,into,cat,ball,curled,Outside,This gray cat has curled up Outside a ball
151051,194112,A skier sliding down a snow covered hill.,down,skier,hill,sliding,on top of,A skier sliding on top of a snow covered hill.
6040,314069,An electric train is traveling down the track on a road.,down,train,track,is traveling,in to,An electric train is traveling in to the track on a road.
500663,231620,A herd of cattle grazing on a lush green field.,on,A herd of cattle,a lush green field,grazing,outside,A herd of cattle grazing outside a lush green field.
186296,420180,The grey and white cat is beside a rubber show.,beside,The grey and white cat,a rubber show,is,up at,The grey and white cat is up at a rubber show.
16439,33583,A lap top computer is open and on and is sitting on a desk next to a glass of liquid and a lamp.,on,A lap top computer,a desk,is sitting,full of,A lap top computer is open and full of and is sitting on a desk next to a glass of liquid and a lamp.
176701,87908,A sign on the street that lets you know where you are.,on,A sign,the street,lets,up,A sign up the street that lets you know where you are.
404191,227538,A refrigerator freezer sitting in a yellow kitchen.,in,refrigerator freezer,yellow kitchen,sitting,about,A refrigerator freezer sitting about a yellow kitchen.
513484,568856,A happy bear putting his paws in some water.,in,paws,some water,putting,up and out,A happy bear putting his paws up and out some water.
560474,649953,A car is shown covered in dental items at a fair.,in,car,dental items,is shown,outside,A car is shown covered outside dental items at a fair.
550714,312278,a close up of a child eating a banana,of,a close up,a child,eating,among,a close up among a child eating a banana
237928,750576,Small kitchen with cabinets and a microwave on the counter.,with,Small kitchen,cabinets,,in,Small kitchen in cabinets and a microwave on the counter.
515350,391852,A surfer kneels as he catches a large wave.,as,surfer,,kneels,from,A surfer kneels from he catches a large wave.
466156,397842,Black cat sitting on the engine of a black car.,on,cat,engine,sitting,behind,Black cat sitting behind the engine of a black car.
555705,246250,Two striped cats lying with two sneakers on a ledge.,with,Two striped cats,two sneakers,lying,in front of,Two striped cats lying in front of two sneakers on a ledge.
177015,23541,A man sitting in a chair with a cat and a laptop.,in,man,chair,sitting,while,A man sitting while a chair with a cat and a laptop.
476119,550039,A man with a helmet on riding a skateboard in the street.,with,A man,a helmet,riding,out of,A man out of a helmet on riding a skateboard in the street.
46252,552994,A batter ready to swing at home plate with an umpire and catcher behind him ,at,batter,home plate,swing,with,A batter ready to swing with home plate with an umpire and catcher behind him
236845,810053,a small street sign sits on a pole ,on,sign,pole,sits,in,a small street sign sits in a pole
544444,272448,A person skis down a snowy hill.,down,person,snowy hill,skis,against,A person skis against a snowy hill.
284725,501698,a public transit bus on a city street,on,a public transit bus,a city street,,up to,a public transit bus up to a city street
333402,323140,A man walking towards a blue and white bus on street.,towards,A man,a blue and white bus,walking,up and out,A man walking up and out a blue and white bus on street.
248111,636156,A white refrigerator freezer sitting inside of a kitchen.,inside of,A white refrigerator freezer,a kitchen,sitting,from,A white refrigerator freezer sitting inside of a kitchen.
265108,263254,A balloon is tried to a bag right next to a luggage bag.,next to,a bag,a luggage bag,is tried,near,A balloon is tried to a bag right next to a luggage bag.
98839,436501,A cat that is looking at a television screen.,at,cat,television screen,is looking,covered,A cat that is looking covered a television screen.
172648,525539,A man in a construction outfit leaned over a utility truck.,in,man,construction outfit,leaned,along,A man along a construction outfit leaned over a utility truck.
145620,738417,a guy riding a dirt bike on a course,on,a dirt bike,a course,riding,outside of,a guy riding a dirt bike outside of a course
260106,411511,A person riding a horse who is jumping over obstacles.,over,horse,obstacles,is jumping,in front of,A person riding a horse who is jumping in front of obstacles.
47828,167746,People walk by a boat near a lighted bridge,by,People,a boat,walk,for,People walk for a boat near a lighted bridge
447789,272660,A Do Not Enter Sign with a Two Way Street Sign above it.,with,A Do Not Enter Sign,a Two Way Street Sign,,close to,A Do Not Enter Sign close to a Two Way Street Sign above it.
80949,516656,A kitten laying asleep on top of a turned on laptop.,on top of,A kitten,a turned on laptop,laying,up to,A kitten laying asleep on top of a turned on laptop.
395180,658601,a person on a bike that is by some water,on,a person,a bike,is,covered,a person covered a bike that is by some water
525083,769749,a view of a kitchen from across the room.,of,a view,a kitchen,,up to,a view up to a kitchen from across the room.
98392,233105,An elaborate lamp post clock in a traffic circle,in,An elaborate lamp post clock,a traffic circle,,ON,An elaborate lamp post clock ON a traffic circle
148719,297873,A red Dodge truck is parked near another Dodge.,near,A red Dodge truck,another Dodge,is parked,onto,A red Dodge truck is parked onto another Dodge.
147745,801527,Two trucks parked next to each other on a dirt road.,next to,Two trucks,each other,parked,with,Two trucks parked next to each other on a dirt road.
22192,374829,A dog is sitting on an unmade bed with pillows.,on,dog,an unmade bed,is sitting,onto,A dog is sitting onto an unmade bed with pillows.
66926,405704,A bunch of glazed donuts sitting on a table.,on,A bunch of glazed donuts,a table,sitting,wearing,A bunch of glazed donuts sitting wearing a table.
244496,564737,A person with a tie and a suit.,with,A person,a tie,,among,A person among a tie and a suit.
137727,159840,A high-speed passenger train is being loaded with luggage.,with,train,luggage,loaded,in front of,A high-speed passenger train is being loaded in front of luggage.
271728,765614,A cat lying on a sofa in front of a computer.,on,cat,sofa,lying,beside,A cat lying beside a sofa in front of a computer.
252716,490106,there is a frisbee lying next to a tree in a grassy field,next to,a frisbee,a tree,lying,among,there is a frisbee lying next to a tree in a grassy field
175443,676750,Teddy bear with a red bow hanging on a Christmas tree.,with,Teddy bear,a red bow,hanging,holding,Teddy bear holding a red bow hanging on a Christmas tree.
235784,785752,A woman hiking across snow covered ground with two ski poles.,across,woman,snow covered ground,hiking,inside of,A woman hiking inside of snow covered ground with two ski poles.
201676,46459,Three zebras stand in a field near a tree.,in,Three zebras,a field,stand,up of,Three zebras stand up of a field near a tree.
243148,430504,A little child sits in the snow with skis.,in,child,snow,sits,across,A little child sits across the snow with skis.
438955,802973,competitive skiers ski forward on a flat surface,on,skiers,a flat surface,ski,beside,competitive skiers ski forward beside a flat surface
570782,206637,a desk with two laptops and a monitor,with,a desk,two laptops,,of,a desk of two laptops and a monitor
470924,328872,A group of people sit at a wooden table with pizzas on it in an outdoor place.,of,group,people,sit,AT,A group AT people sit at a wooden table with pizzas on it in an outdoor place.
260106,411352,A man jumping a brown horse over an obstacle.,over,a brown horse,an obstacle,jumping,on,A man jumping a brown horse on an obstacle.
92416,94105,A man holding a bottle of something to drink,of,bottle,something,holding,between,A man holding a bottle between something to drink
187513,29607,A photograph of a newly remodeled bathroom in a home.,of,A photograph,a newly remodeled bathroom,,back to,A photograph back to a newly remodeled bathroom in a home.
564133,117355,Pack of 6 elephants walking through the native brush.,of,Pack,6 elephants,walking,up to,Pack up to 6 elephants walking through the native brush.
200152,211288,A wall street street sign in front of a lit up street.,in front of,A wall street street sign,a lit up street,,out,A wall street street sign in front of a lit up street.
17115,605802,A rear view of two zebras with their heads up against a fence.,of,view,two zebras,,in front of,A rear view in front of two zebras with their heads up against a fence.
227686,170164,A bridled mule stands in front of trees and leaves.,in front of,A bridled mule,trees,stands,with,A bridled mule stands in front of trees and leaves.
499181,138575,There are many cars that are parked in the parking lot,in,cars,parking lot,parked,among,There are many cars that are parked among the parking lot
210915,564699,A person on a surfboard in the water.,on,person,surfboard,,through,A person through a surfboard in the water.
344611,628203,a street sign mentioning water on the road,on,water,the road,mentioning,along,a street sign mentioning water along the road
111036,360287,An old oven left outside in the garbage.,in,oven,the garbage,left,back to,An old oven left outside back to the garbage.
383339,35576,Red clouds as sun sets over the ocean,over,sun,the ocean,sets,besides,Red clouds as sun sets besides the ocean
298251,219684,A panoramic view of zebras in a dry field.,of,view,zebras,,like,A panoramic view like zebras in a dry field.
243626,61129,A plate with green beans and a protein and some polenta with cheese.,with,A plate,green beans,,full of,A plate full of green beans and a protein and some polenta with cheese.
477441,266609,A large passenger jet sitting on top of an airport tarmac.,on top of,A large passenger jet,an airport tarmac,sitting,into,A large passenger jet sitting on top of an airport tarmac.
286503,322778,An elephant playing with a sack handing from a concrete structure.,with,elephant,sack,playing,up,An elephant playing up a sack handing from a concrete structure.
15079,820217,Two sandwiches have been halved and placed on a plate with a knife.,on,Two sandwiches,a plate,placed,up at,Two sandwiches have been halved and placed up at a plate with a knife.
84170,140676,A bus driving on a rain covered street,on,A bus,a rain covered street,driving,while,A bus driving while a rain covered street
193245,228193,A group of people flying kites by the river.,of,group,people,flying,next to,A group next to people flying kites by the river.
243075,488807,A wet polar bear looks up at the sky in his zoo enclosure,at,bear,sky,looks,covered,A wet polar bear looks up covered the sky in his zoo enclosure
425221,118988,people in an air port waiting area ,in,people,an air port waiting area,,up of,people up of an air port waiting area
14473,654347,A very nice looking toy train and some workers on the tracks.,on,some workers,the tracks,,underneath,A very nice looking toy train and some workers underneath the tracks.
511999,828277,A yellow train next to a platform with two men wearing orange jackets and another man standing next to them.,next to,A yellow train,a platform,,OF,A yellow train next to a platform with two men wearing orange jackets and another man standing next to them.
547144,675402,a long disk with several laptops and PC computers ,with,a long disk,several laptops and PC computers,,like,a long disk like several laptops and PC computers
407524,651863,Pasta with sauce and broccoli on white plate.,with,Pasta,sauce,,as,Pasta as sauce and broccoli on white plate.
526706,283119,a small calf nursing a cow in a pasture,in,a cow,a pasture,nursing,among,a small calf nursing a cow among a pasture
240250,265970,A woman is eating pizza with a fork.,with,pizza,a fork,is eating,between,A woman is eating pizza between a fork.
229858,195057,A deer comes out of the bushes for its child,out of,A deer,the bushes,comes,under,A deer comes out of the bushes for its child
492362,542340,A man in front of a vendor on a skateboard.,in front of,A man,a vendor,,into,A man in front of a vendor on a skateboard.
334521,665564,Two giraffes stare at a crane from behind a fence.,at,Two giraffes,a crane,stare,atop,Two giraffes stare atop a crane from behind a fence.
84650,494423,A cat lying on a suit case and looking alertly.,on,cat,suit case,lying,up and out,A cat lying up and out a suit case and looking alertly.
50380,225113,A man guides a pony with a young boy on it's back.,with,a pony,a young boy,guides,along,A man guides a pony along a young boy on it's back.
302030,513031,The desk with a laptop has papers strewn all over it.,with,The desk,a laptop,has,within,The desk within a laptop has papers strewn all over it.
469067,540733,A sleeping woman cuddling a cat in bed.,in,cat,bed,cuddling,ON,A sleeping woman cuddling a cat ON bed.
147205,767906,Arrangement of food with variety of meat and potatoes in upscale fashion.,of,Arrangement,food,,within,Arrangement within food with variety of meat and potatoes in upscale fashion.
482319,520854,A man and a woman playing with a baby.,with,a man and a woman playing,a baby,playing,on,A man and a woman playing on a baby.
26690,719216,A man is high in the air as he skateboards on the ramp.,in,man,air,is,holding,A man is high holding the air as he skateboards on the ramp.
368684,496936,A laptop sitting in a room with a big TV.,in,laptop,room,sitting,wearing,A laptop sitting wearing a room with a big TV.
450399,752693,a man is standing behind a glass counter,behind,a man,a glass counter,is standing,during,a man is standing during a glass counter
574297,759437,A man that is riding a horse on a dirt road.,on,horse,dirt road,is riding,out,A man that is riding a horse out a dirt road.
203488,203464,A silver and gray parking meter sitting by a tree.,by,parking meter,a tree,sitting,inside,A silver and gray parking meter sitting inside a tree.
360960,487760,A person is holding up a large colorful umbrella,up,person,umbrella,holding,with,A person is holding with a large colorful umbrella
478286,382774,A large long train on a steel track.,on,A large long train,a steel track,,in,A large long train in a steel track.
309655,806273,A woman on skis in front of people on a slope.,on,woman,skis,,up,A woman up skis in front of people on a slope.
400815,720723,A man sitting in the back of a truck.,in,man,back,sitting,among,A man sitting among the back of a truck.
438017,626581,A red stop light that is over a street.,over,A red stop light,a street,is,in and out,A red stop light that is in and out a street.
465180,247735,People riding and washing elephants in a stream.,in,elephants,a stream,washing,ON,People riding and washing elephants ON a stream.
33114,462931,Searchlights in front view and a plane on a wide runway in the background.,in,Searchlights,front view,,Outside,Searchlights Outside front view and a plane on a wide runway in the background.
7991,587270,Carrots and small green beans on a white plate.,on,Carrots and small green beans,a white plate,,down into,Carrots and small green beans down into a white plate.
164115,228284,A surfboard is stowed in a rack alongside a walkway.,in,surfboard,rack,is stowed,up at,A surfboard is stowed up at a rack alongside a walkway.
42889,482284,Stuffed bear wearing glasses with electronic audio equipment.,with,glasses,electronic audio equipment,,behind,Stuffed bear wearing glasses behind electronic audio equipment.
236721,650804,The meal is ready on the tray to be eaten.,on,The meal,the tray,is ready,out of,The meal is ready out of the tray to be eaten.
267946,734640,A sign for a public restroom is in more than one language.,for,sign,a public restroom,is,across,A sign across a public restroom is in more than one language.
78420,806757,A cat curled up by the keyboard of a laptop.,by,cat,keyboard,curled,under,A cat curled up under the keyboard of a laptop.
431545,574262,A baseball runner slows as he arrives at third base,at,he,third base,arrives,about,A baseball runner slows as he arrives about third base
132116,133650,A bowl full of meat and vegetables ready to eat.,of,bowl,meat and vegetables,,like,A bowl full like meat and vegetables ready to eat.
284296,272486,Three giraffe's leaning over to get a sip of water.,of,sip,water,get,as,Three giraffe's leaning over to get a sip as water.
524108,453753,There is a group of motorcycles that are parked together.,of,group,motorcycles,is,out of,There is a group out of motorcycles that are parked together.
184400,369699,A subway train that is passing over a train bridge.,over,A subway train,a train bridge,is passing,beside,A subway train that is passing beside a train bridge.
140583,384800,A flock of animals stand on the road near mountains.,on,A flock of animals,the road,stand,above,A flock of animals stand above the road near mountains.
98633,313029,The cake is topped with five whole strawberries.,with,cake,five whole strawberries,is topped,for,The cake is topped for five whole strawberries.
107339,821135,Two girls play Wii in a room with ourange rugs and white sofas.,in,Two girls,a room,play,Outside,Two girls play Wii Outside a room with ourange rugs and white sofas.
47112,36184,A pizza sitting on a plate in front of a glass of wine.,on,A pizza,a plate,sitting,through,A pizza sitting through a plate in front of a glass of wine.
549738,123415,A photo of a kite is a town in the background.,of,A photo,a kite,is,between,A photo between a kite is a town in the background.
289659,591054,The giraffe is eating grass from the hill side.,from,grass,the hill side,is eating,out,The giraffe is eating grass out the hill side.
341058,648155,A lamp post stands next to an umbrella and table.,next to,A lamp post,an umbrella,stands,atop,A lamp post stands next to an umbrella and table.
152686,675990,A man dressed in orange is playing tennis.,in,man,orange,is playing,in to,A man dressed in to orange is playing tennis.
323151,333395,A table is set with pizza and beer and a salad.,with,table,pizza,is set,up of,A table is set up of pizza and beer and a salad.
42178,416931,Smoggy picture of many trains in a busy train station.,of,picture,many trains,,OF,Smoggy picture OF many trains in a busy train station.
492905,752060,a computer monitor and keyboard on a desk,on,a computer monitor and keyboard,a desk,,underneath,a computer monitor and keyboard underneath a desk
559348,615698,A baseball game in progress with the batter up to plate.,in,A baseball game,progress,is (implied),ON,A baseball game ON progress with the batter up to plate.
